--------------
C:\Users\mcmar\source\repos\betting\Betting\bin\Release>Betting.exe -u -e --league=Championship -y=2018 -r=9 > ..\..\..\OutputData\dataII1Championship.txt
--------------



 R2 values  1 0.46, X 0.38, 2 0.09 metric 8863 

 R2 values  1 0.39, X 0.33, 2 0.12 metric 8891 

 R2 values  1 0.46, X 0.24, 2 0.11 metric 8876 

 R2 values  1 0.65, X 0.32, 2 0.11 metric 8824 

 R2 values  1 0.24, X 0.17, 2 0.01 metric 8838 

 R2 values  1 0.44, X 0.21, 2 0.14 metric 8864 

 R2 values  1 0.26, X 0.17, 2 0.08 metric 8892 

 R2 values  1 0.29, X 0.12, 2 0.08 metric 8877 

 R2 values  1 0.58, X 0.31, 2 0.16 metric 8905 

 R2 values  1 0.32, X 0.24, 2 0.11 metric 8808 

 R2 values  1 0.58, X 0.29, 2 0.20 metric 8865 

 R2 values  1 0.38, X 0.46, 2 0.04 metric 8850 

 R2 values  1 0.53, X 0.15, 2 0.13 metric 8878 

 R2 values  1 0.50, X 0.46, 2 0.07 metric 8906 

 R2 values  1 0.57, X 0.53, 2 0.09 metric 8921 

 R2 values  1 0.28, X 0.13, 2 0.10 metric 8839 

 R2 values  1 0.54, X 0.20, 2 0.13 metric 8893 

 R2 values  1 0.51, X 0.44, 2 0.13 metric 8851 

 R2 values  1 0.31, X 0.15, 2 0.10 metric 8879 

 R2 values  1 0.46, X 0.28, 2 0.10 metric 8907 

 R2 values  1 0.38, X 0.36, 2 0.07 metric 8840 

 R2 values  1 0.41, X 0.44, 2 0.05 metric 8852 

 R2 values  1 0.00, X 0.00, 2 0.00 metric 8880 

 R2 values  1 0.43, X 0.32, 2 0.14 metric 8866 

 R2 values  1 0.43, X 0.47, 2 0.15 metric 8922 

 R2 values  1 0.37, X 0.11, 2 0.17 metric 8894 

 R2 values  1 0.40, X 0.29, 2 0.10 metric 8908 

 R2 values  1 0.27, X 0.25, 2 0.03 metric 8937 

 R2 values  1 0.53, X 0.32, 2 0.13 metric 8881 

 R2 values  1 0.38, X 0.12, 2 0.07 metric 8867 

 R2 values  1 0.48, X 0.11, 2 0.37 metric 8895 

 R2 values  1 0.46, X 0.26, 2 0.06 metric 8853 

 R2 values  1 0.47, X 0.26, 2 0.06 metric 8938 

 R2 values  1 0.47, X 0.36, 2 0.00 metric 8909 

 R2 values  1 0.70, X 0.57, 2 0.21 metric 8923 

 R2 values  1 0.48, X 0.08, 2 0.14 metric 8868 

 R2 values  1 0.30, X 0.14, 2 0.09 metric 8896 

 R2 values  1 0.41, X 0.34, 2 0.08 metric 8939 

 R2 values  1 0.45, X 0.29, 2 0.10 metric 8882 

 R2 values  1 0.47, X 0.40, 2 0.04 metric 8854 

 R2 values  1 0.69, X 0.54, 2 0.16 metric 8910 

 R2 values  1 0.59, X 0.33, 2 0.12 metric 8940 

 R2 values  1 0.55, X 0.14, 2 0.28 metric 8869 

 R2 values  1 0.50, X 0.28, 2 0.19 metric 8924 

 R2 values  1 0.50, X 0.11, 2 0.16 metric 8897 

 R2 values  1 0.61, X 0.34, 2 0.11 metric 8911 

 R2 values  1 0.35, X 0.26, 2 0.11 metric 8855 

 R2 values  1 0.39, X 0.27, 2 0.12 metric 8870 

 R2 values  1 0.45, X 0.28, 2 0.34 metric 8925 

 R2 values  1 0.67, X 0.59, 2 0.08 metric 8912 

 R2 values  1 0.37, X 0.29, 2 0.11 metric 8883 

 R2 values  1 0.43, X 0.15, 2 0.14 metric 8856 

 R2 values  1 0.59, X 0.42, 2 0.19 metric 8941 

 R2 values  1 0.42, X 0.28, 2 0.18 metric 8926 

 R2 values  1 0.24, X 0.07, 2 0.17 metric 8898 

 R2 values  1 0.42, X 0.18, 2 0.17 metric 8884 

 R2 values  1 0.57, X 0.32, 2 0.11 metric 8953 

 R2 values  1 0.58, X 0.37, 2 0.13 metric 8942 

 R2 values  1 0.52, X 0.21, 2 0.17 metric 8871 

 R2 values  1 0.38, X 0.27, 2 0.13 metric 8927 

 R2 values  1 0.32, X 0.33, 2 0.01 metric 8913 

 R2 values  1 0.46, X 0.27, 2 0.20 metric 8954 

 R2 values  1 0.39, X 0.30, 2 0.14 metric 8872 

 R2 values  1 0.23, X 0.03, 2 0.23 metric 8899 

 R2 values  1 0.32, X 0.17, 2 0.19 metric 8928 

 R2 values  1 0.44, X 0.24, 2 0.13 metric 8914 

 R2 values  1 0.37, X 0.17, 2 0.16 metric 8885 

 R2 values  1 0.50, X 0.29, 2 0.35 metric 8955 

 R2 values  1 0.65, X 0.43, 2 0.12 metric 8943 

 R2 values  1 0.76, X 0.44, 2 0.21 metric 8900 

 R2 values  1 0.28, X 0.29, 2 0.03 metric 8929 

 R2 values  1 0.52, X 0.31, 2 0.21 metric 8915 

 R2 values  1 0.38, X 0.15, 2 0.13 metric 8969 

 R2 values  1 0.53, X 0.32, 2 0.19 metric 8901 

 R2 values  1 0.30, X 0.14, 2 0.13 metric 8886 

 R2 values  1 0.62, X 0.45, 2 0.06 metric 8930 

 R2 values  1 0.55, X 0.43, 2 0.14 metric 8916 

 R2 values  1 0.44, X 0.25, 2 0.15 metric 8956 

 R2 values  1 0.44, X 0.32, 2 0.16 metric 8944 

 R2 values  1 0.39, X 0.14, 2 0.07 metric 8887 

 R2 values  1 0.65, X 0.54, 2 0.10 metric 8931 

 R2 values  1 0.38, X 0.16, 2 0.09 metric 8917 

 R2 values  1 0.30, X 0.21, 2 0.12 metric 8957 

 R2 values  1 0.51, X 0.39, 2 0.03 metric 8902 

 R2 values  1 0.48, X 0.37, 2 0.18 metric 8970 

 R2 values  1 0.49, X 0.35, 2 0.13 metric 8932 

 R2 values  1 0.23, X 0.11, 2 0.19 metric 8888 

 R2 values  1 0.58, X 0.41, 2 0.20 metric 8945 

 R2 values  1 0.34, X 0.17, 2 0.17 metric 8958 

 R2 values  1 0.67, X 0.40, 2 0.13 metric 8903 

 R2 values  1 0.32, X 0.22, 2 0.09 metric 8918 

 R2 values  1 0.48, X 0.46, 2 0.22 metric 8971 

 R2 values  1 0.38, X 0.42, 2 0.08 metric 8933 

 R2 values  1 0.42, X 0.28, 2 0.09 metric 8959 

 R2 values  1 0.40, X 0.21, 2 0.10 metric 8946 

 R2 values  1 0.49, X 0.34, 2 0.14 metric 8904 

 R2 values  1 0.37, X 0.31, 2 0.09 metric 8919 

 R2 values  1 0.42, X 0.16, 2 0.19 metric 8985 

 R2 values  1 0.56, X 0.37, 2 0.28 metric 8934 

 R2 values  1 0.82, X 0.86, 2 0.11 metric 9001 

 R2 values  1 0.44, X 0.30, 2 0.09 metric 8960 

 R2 values  1 0.55, X 0.33, 2 0.20 metric 8972 

 R2 values  1 0.40, X 0.20, 2 0.13 metric 8947 

 R2 values  1 0.82, X 0.74, 2 0.06 metric 9002 

 R2 values  1 0.64, X 0.27, 2 0.23 metric 8935 

 R2 values  1 0.57, X 0.46, 2 0.20 metric 8920 

 R2 values  1 0.50, X 0.42, 2 0.15 metric 8961 

 R2 values  1 0.35, X 0.13, 2 0.07 metric 8986 

 R2 values  1 0.42, X 0.25, 2 0.19 metric 8973 

 R2 values  1 0.77, X 0.75, 2 0.26 metric 9003 

 R2 values  1 0.39, X 0.28, 2 0.11 metric 8936 

 R2 values  1 0.40, X 0.28, 2 0.07 metric 8948 

 R2 values  1 0.32, X 0.11, 2 0.06 metric 8987 

 R2 values  1 0.61, X 0.40, 2 0.08 metric 8962 

 R2 values  1 0.67, X 0.39, 2 0.27 metric 9017 

 R2 values  1 0.41, X 0.13, 2 0.24 metric 8974 

 R2 values  1 0.77, X 0.76, 2 0.08 metric 9004 

 R2 values  1 0.28, X 0.05, 2 0.09 metric 8988 

 R2 values  1 0.40, X 0.18, 2 0.11 metric 8963 

 R2 values  1 0.37, X 0.21, 2 0.09 metric 8949 

 R2 values  1 0.74, X 0.83, 2 0.19 metric 9033 

 R2 values  1 0.36, X 0.13, 2 0.14 metric 8975 

 R2 values  1 0.27, X 0.10, 2 0.08 metric 8989 

 R2 values  1 0.41, X 0.31, 2 0.17 metric 8964 

 R2 values  1 0.50, X 0.55, 2 0.11 metric 9018 

 R2 values  1 0.66, X 0.64, 2 0.20 metric 9034 

 R2 values  1 0.62, X 0.47, 2 0.07 metric 8950 

 R2 values  1 0.42, X 0.29, 2 0.07 metric 8990 

 R2 values  1 0.53, X 0.41, 2 0.17 metric 9019 

 R2 values  1 0.72, X 0.71, 2 0.03 metric 9005 

 R2 values  1 0.32, X 0.13, 2 0.07 metric 8976 

 R2 values  1 0.48, X 0.29, 2 0.08 metric 8951 

 R2 values  1 0.30, X 0.23, 2 0.11 metric 8965 

 R2 values  1 0.30, X 0.22, 2 0.17 metric 8991 

 R2 values  1 0.80, X 0.83, 2 0.07 metric 9020 

 R2 values  1 0.79, X 0.59, 2 0.15 metric 9006 

 R2 values  1 0.44, X 0.20, 2 0.18 metric 8966 

 R2 values  1 0.42, X 0.28, 2 0.09 metric 8952 

 R2 values  1 0.58, X 0.69, 2 0.03 metric 9035 

 R2 values  1 0.32, X 0.15, 2 0.07 metric 8992 

 R2 values  1 0.70, X 0.51, 2 0.25 metric 9007 

 R2 values  1 0.37, X 0.15, 2 0.08 metric 8977 

 R2 values  1 0.76, X 0.70, 2 0.15 metric 9021 

 R2 values  1 0.60, X 0.57, 2 0.14 metric 9036 

 R2 values  1 0.51, X 0.30, 2 0.03 metric 8993 

 R2 values  1 0.41, X 0.23, 2 0.07 metric 8967 

 R2 values  1 0.40, X 0.09, 2 0.23 metric 8978 

 R2 values  1 0.72, X 0.73, 2 0.06 metric 9022 

 R2 values  1 0.60, X 0.47, 2 0.16 metric 9049 

 R2 values  1 0.73, X 0.71, 2 0.14 metric 9008 

 R2 values  1 0.58, X 0.40, 2 0.14 metric 9037 

 R2 values  1 0.39, X 0.20, 2 0.12 metric 8968 

 R2 values  1 0.47, X 0.20, 2 0.19 metric 8979 

 R2 values  1 0.44, X 0.12, 2 0.19 metric 8994 

 R2 values  1 0.86, X 0.77, 2 0.06 metric 9050 

 R2 values  1 0.62, X 0.66, 2 0.25 metric 9009 

 R2 values  1 0.56, X 0.29, 2 0.22 metric 8980 

 R2 values  1 0.81, X 0.80, 2 0.13 metric 9023 

 R2 values  1 0.64, X 0.45, 2 0.27 metric 9038 

 R2 values  1 0.60, X 0.58, 2 0.24 metric 9065 

 R2 values  1 0.70, X 0.77, 2 0.14 metric 9051 

 R2 values  1 0.75, X 0.65, 2 0.28 metric 9024 

 R2 values  1 0.53, X 0.58, 2 0.04 metric 9039 

 R2 values  1 0.37, X 0.33, 2 0.14 metric 8981 

 R2 values  1 0.73, X 0.76, 2 0.00 metric 9010 

 R2 values  1 0.74, X 0.65, 2 0.15 metric 9052 

 R2 values  1 0.44, X 0.15, 2 0.15 metric 8995 

 R2 values  1 0.91, X 0.78, 2 0.17 metric 9040 

 R2 values  1 0.67, X 0.52, 2 0.17 metric 9025 

 R2 values  1 0.62, X 0.55, 2 0.29 metric 9066 

 R2 values  1 0.71, X 0.61, 2 0.29 metric 9011 

 R2 values  1 0.39, X 0.17, 2 0.14 metric 8996 

 R2 values  1 0.72, X 0.76, 2 0.10 metric 9041 

 R2 values  1 0.51, X 0.48, 2 0.23 metric 9026 

 R2 values  1 0.26, X 0.12, 2 0.08 metric 8982 

 R2 values  1 0.81, X 0.77, 2 0.14 metric 9012 

 R2 values  1 0.31, X 0.16, 2 0.16 metric 8997 

 R2 values  1 0.76, X 0.71, 2 0.24 metric 9053 

 R2 values  1 0.71, X 0.40, 2 0.22 metric 9067 

 R2 values  1 0.40, X 0.20, 2 0.06 metric 8983 

 R2 values  1 0.68, X 0.56, 2 0.17 metric 9027 

 R2 values  1 0.35, X 0.12, 2 0.27 metric 8998 

 R2 values  1 0.74, X 0.73, 2 0.20 metric 9013 

 R2 values  1 0.86, X 0.75, 2 0.26 metric 9042 

 R2 values  1 0.73, X 0.47, 2 0.28 metric 9054 

 R2 values  1 0.55, X 0.40, 2 0.25 metric 9068 

 R2 values  1 0.28, X 0.12, 2 0.16 metric 8984 

 R2 values  1 0.68, X 0.63, 2 0.21 metric 9014 

 R2 values  1 0.65, X 0.53, 2 0.27 metric 9028 

 R2 values  1 0.79, X 0.74, 2 0.31 metric 9043 

 R2 values  1 0.50, X 0.38, 2 0.22 metric 9069 

 R2 values  1 0.66, X 0.66, 2 0.05 metric 9081 

 R2 values  1 0.20, X 0.14, 2 0.05 metric 8999 

 R2 values  1 0.64, X 0.66, 2 0.18 metric 9029 

 R2 values  1 0.74, X 0.59, 2 0.46 metric 9055 

 R2 values  1 0.80, X 0.78, 2 0.14 metric 9070 

 R2 values  1 0.80, X 0.86, 2 0.16 metric 9000 

 R2 values  1 0.67, X 0.58, 2 0.15 metric 9082 

 R2 values  1 0.82, X 0.74, 2 0.17 metric 9030 

 R2 values  1 0.74, X 0.69, 2 0.10 metric 9015 

 R2 values  1 0.77, X 0.77, 2 0.31 metric 9044 

 R2 values  1 0.71, X 0.68, 2 0.04 metric 9071 

 R2 values  1 0.72, X 0.52, 2 0.27 metric 9056 

 R2 values  1 0.64, X 0.46, 2 0.30 metric 9097 

 R2 values  1 0.72, X 0.54, 2 0.24 metric 9083 

 R2 values  1 0.81, X 0.75, 2 0.06 metric 9031 

 R2 values  1 0.82, X 0.75, 2 0.10 metric 9072 

 R2 values  1 0.69, X 0.65, 2 0.18 metric 9057 

 R2 values  1 0.78, X 0.64, 2 0.41 metric 9016 

 R2 values  1 0.60, X 0.41, 2 0.17 metric 9084 

 R2 values  1 0.78, X 0.68, 2 0.14 metric 9032 

 R2 values  1 0.40, X 0.24, 2 0.23 metric 9098 

 R2 values  1 0.65, X 0.51, 2 0.38 metric 9045 

 R2 values  1 0.65, X 0.48, 2 0.07 metric 9113 

 R2 values  1 0.64, X 0.54, 2 0.23 metric 9058 

 R2 values  1 0.54, X 0.46, 2 0.16 metric 9129 

 R2 values  1 0.49, X 0.24, 2 0.20 metric 9099 

 R2 values  1 0.78, X 0.55, 2 0.15 metric 9073 

 R2 values  1 0.65, X 0.46, 2 0.30 metric 9085 

 R2 values  1 0.78, X 0.67, 2 0.08 metric 9100 

 R2 values  1 0.49, X 0.58, 2 0.13 metric 9059 

 R2 values  1 0.64, X 0.50, 2 0.11 metric 9114 

 R2 values  1 0.77, X 0.61, 2 0.39 metric 9074 

 R2 values  1 0.68, X 0.54, 2 0.17 metric 9046 

 R2 values  1 0.69, X 0.67, 2 0.24 metric 9101 

 R2 values  1 0.79, X 0.69, 2 0.04 metric 9130 

 R2 values  1 0.85, X 0.80, 2 0.20 metric 9060 

 R2 values  1 0.78, X 0.69, 2 0.08 metric 9102 

 R2 values  1 0.67, X 0.35, 2 0.19 metric 9047 

 R2 values  1 0.70, X 0.48, 2 0.32 metric 9086 

 R2 values  1 0.74, X 0.75, 2 0.22 metric 9075 

 R2 values  1 0.76, X 0.68, 2 0.08 metric 9061 

 R2 values  1 0.82, X 0.78, 2 0.20 metric 9103 

 R2 values  1 0.62, X 0.34, 2 0.30 metric 9048 

 R2 values  1 0.54, X 0.43, 2 0.30 metric 9087 

 R2 values  1 0.79, X 0.46, 2 0.30 metric 9115 

 R2 values  1 0.60, X 0.49, 2 0.10 metric 9131 

 R2 values  1 0.80, X 0.49, 2 0.45 metric 9076 

 R2 values  1 0.69, X 0.68, 2 0.14 metric 9062 

 R2 values  1 0.68, X 0.47, 2 0.33 metric 9088 

 R2 values  1 0.55, X 0.42, 2 0.30 metric 9116 

 R2 values  1 0.74, X 0.56, 2 0.31 metric 9145 

 R2 values  1 0.74, X 0.52, 2 0.14 metric 9104 

 R2 values  1 0.76, X 0.54, 2 0.34 metric 9063 

 R2 values  1 0.76, X 0.57, 2 0.44 metric 9077 

 R2 values  1 0.66, X 0.46, 2 0.24 metric 9117 

 R2 values  1 0.89, X 0.49, 2 0.15 metric 9132 

 R2 values  1 0.70, X 0.34, 2 0.26 metric 9146 

 R2 values  1 0.71, X 0.59, 2 0.31 metric 9064 

 R2 values  1 0.67, X 0.35, 2 0.19 metric 9078 

 R2 values  1 0.72, X 0.70, 2 0.05 metric 9133 

 R2 values  1 0.60, X 0.42, 2 0.33 metric 9118 

 R2 values  1 0.65, X 0.41, 2 0.26 metric 9147 

 R2 values  1 0.81, X 0.63, 2 0.21 metric 9105 

 R2 values  1 0.64, X 0.39, 2 0.43 metric 9089 

 R2 values  1 0.64, X 0.49, 2 0.19 metric 9134 

 R2 values  1 0.48, X 0.41, 2 0.23 metric 9119 

 R2 values  1 0.63, X 0.47, 2 0.27 metric 9106 

 R2 values  1 0.57, X 0.26, 2 0.45 metric 9148 

 R2 values  1 0.69, X 0.56, 2 0.29 metric 9079 

 R2 values  1 0.59, X 0.58, 2 0.13 metric 9135 

 R2 values  1 0.60, X 0.64, 2 0.07 metric 9161 

 R2 values  1 0.74, X 0.70, 2 0.16 metric 9090 

 R2 values  1 0.68, X 0.60, 2 0.18 metric 9107 

 R2 values  1 0.72, X 0.74, 2 0.12 metric 9120 

 R2 values  1 0.70, X 0.38, 2 0.29 metric 9136 

 R2 values  1 0.58, X 0.56, 2 0.10 metric 9162 

 R2 values  1 0.75, X 0.73, 2 0.03 metric 9080 

 R2 values  1 0.70, X 0.49, 2 0.25 metric 9108 

 R2 values  1 0.67, X 0.56, 2 0.20 metric 9149 

 R2 values  1 0.81, X 0.74, 2 0.08 metric 9091 

 R2 values  1 0.79, X 0.68, 2 0.08 metric 9121 

 R2 values  1 0.63, X 0.66, 2 0.22 metric 9137 

 R2 values  1 0.59, X 0.29, 2 0.44 metric 9177 

 R2 values  1 0.78, X 0.62, 2 0.10 metric 9150 

 R2 values  1 0.57, X 0.42, 2 0.26 metric 9109 

 R2 values  1 0.57, X 0.31, 2 0.26 metric 9138 

 R2 values  1 0.66, X 0.68, 2 0.11 metric 9163 

 R2 values  1 0.73, X 0.62, 2 0.02 metric 9122 

 R2 values  1 0.81, X 0.55, 2 0.17 metric 9092 

 R2 values  1 0.77, X 0.68, 2 0.28 metric 9110 

 R2 values  1 0.39, X 0.37, 2 0.20 metric 9139 

 R2 values  1 0.68, X 0.60, 2 0.13 metric 9151 

 R2 values  1 0.63, X 0.48, 2 0.35 metric 9178 

 R2 values  1 0.82, X 0.58, 2 0.20 metric 9093 

 R2 values  1 0.69, X 0.66, 2 0.16 metric 9111 

 R2 values  1 0.81, X 0.64, 2 0.30 metric 9140 

 R2 values  1 0.57, X 0.57, 2 0.21 metric 9152 

 R2 values  1 0.69, X 0.54, 2 0.24 metric 9094 

 R2 values  1 0.87, X 0.53, 2 0.13 metric 9123 

 R2 values  1 0.73, X 0.78, 2 0.05 metric 9112 

 R2 values  1 0.55, X 0.40, 2 0.23 metric 9164 

 R2 values  1 0.64, X 0.70, 2 0.03 metric 9141 

 R2 values  1 0.62, X 0.30, 2 0.32 metric 9179 

 R2 values  1 0.67, X 0.58, 2 0.15 metric 9124 

 R2 values  1 0.52, X 0.56, 2 0.03 metric 9193 

 R2 values  1 0.69, X 0.53, 2 0.25 metric 9165 

 R2 values  1 0.71, X 0.58, 2 0.23 metric 9153 

 R2 values  1 0.53, X 0.63, 2 0.06 metric 9180 

 R2 values  1 0.60, X 0.39, 2 0.30 metric 9125 

 R2 values  1 0.57, X 0.42, 2 0.34 metric 9095 

 R2 values  1 0.73, X 0.58, 2 0.29 metric 9166 

 R2 values  1 0.66, X 0.59, 2 0.18 metric 9154 

 R2 values  1 0.69, X 0.43, 2 0.20 metric 9142 

 R2 values  1 0.72, X 0.38, 2 0.42 metric 9096 

 R2 values  1 0.64, X 0.40, 2 0.25 metric 9126 

 R2 values  1 0.67, X 0.39, 2 0.21 metric 9194 

 R2 values  1 0.51, X 0.37, 2 0.19 metric 9167 

 R2 values  1 0.73, X 0.49, 2 0.30 metric 9155 

 R2 values  1 0.52, X 0.53, 2 0.04 metric 9181 

 R2 values  1 0.57, X 0.33, 2 0.15 metric 9195 

 R2 values  1 0.70, X 0.56, 2 0.44 metric 9127 

 R2 values  1 0.76, X 0.33, 2 0.46 metric 9168 

 R2 values  1 0.72, X 0.66, 2 0.18 metric 9143 

 R2 values  1 0.52, X 0.69, 2 0.08 metric 9182 

 R2 values  1 0.68, X 0.36, 2 0.23 metric 9209 

 R2 values  1 0.63, X 0.30, 2 0.30 metric 9196 

 R2 values  1 0.72, X 0.43, 2 0.31 metric 9128 

 R2 values  1 0.62, X 0.31, 2 0.23 metric 9156 

 R2 values  1 0.77, X 0.83, 2 0.06 metric 9210 

 R2 values  1 0.56, X 0.55, 2 0.06 metric 9183 

 R2 values  1 0.61, X 0.35, 2 0.26 metric 9169 

 R2 values  1 0.44, X 0.57, 2 0.15 metric 9225 

 R2 values  1 0.62, X 0.47, 2 0.18 metric 9197 

 R2 values  1 0.80, X 0.47, 2 0.20 metric 9157 

 R2 values  1 0.62, X 0.50, 2 0.14 metric 9144 

 R2 values  1 0.31, X 0.22, 2 0.18 metric 9184 

 R2 values  1 0.63, X 0.57, 2 0.14 metric 9226 

 R2 values  1 0.68, X 0.49, 2 0.44 metric 9158 

 R2 values  1 0.67, X 0.77, 2 0.08 metric 9211 

 R2 values  1 0.49, X 0.27, 2 0.26 metric 9198 

 R2 values  1 0.59, X 0.19, 2 0.32 metric 9185 

 R2 values  1 0.70, X 0.68, 2 0.06 metric 9170 

 R2 values  1 0.78, X 0.60, 2 0.13 metric 9241 

 R2 values  1 0.70, X 0.41, 2 0.12 metric 9227 

 R2 values  1 0.64, X 0.57, 2 0.40 metric 9159 

 R2 values  1 0.74, X 0.44, 2 0.12 metric 9212 

 R2 values  1 0.71, X 0.52, 2 0.18 metric 9242 

 R2 values  1 0.60, X 0.37, 2 0.32 metric 9199 

 R2 values  1 0.67, X 0.36, 2 0.47 metric 9186 

 R2 values  1 0.53, X 0.34, 2 0.20 metric 9228 

 R2 values  1 0.69, X 0.46, 2 0.18 metric 9213 

 R2 values  1 0.74, X 0.56, 2 0.12 metric 9160 

 R2 values  1 0.55, X 0.46, 2 0.05 metric 9171 

 R2 values  1 0.59, X 0.45, 2 0.36 metric 9187 

 R2 values  1 0.53, X 0.41, 2 0.15 metric 9229 

 R2 values  1 0.69, X 0.57, 2 0.24 metric 9214 

 R2 values  1 0.64, X 0.44, 2 0.17 metric 9243 

 R2 values  1 0.60, X 0.48, 2 0.23 metric 9257 

 R2 values  1 0.79, X 0.71, 2 0.06 metric 9200 

 R2 values  1 0.72, X 0.32, 2 0.14 metric 9188 

 R2 values  1 0.63, X 0.44, 2 0.23 metric 9215 

 R2 values  1 0.80, X 0.70, 2 0.11 metric 9201 

 R2 values  1 0.75, X 0.65, 2 0.05 metric 9230 

 R2 values  1 0.66, X 0.42, 2 0.38 metric 9258 

 R2 values  1 0.72, X 0.63, 2 0.15 metric 9172 

 R2 values  1 0.73, X 0.59, 2 0.11 metric 9202 

 R2 values  1 0.62, X 0.45, 2 0.35 metric 9216 

 R2 values  1 0.64, X 0.43, 2 0.21 metric 9244 

 R2 values  1 0.59, X 0.41, 2 0.26 metric 9259 

 R2 values  1 0.57, X 0.56, 2 0.10 metric 9203 

 R2 values  1 0.69, X 0.32, 2 0.51 metric 9189 

 R2 values  1 0.61, X 0.39, 2 0.19 metric 9217 

 R2 values  1 0.73, X 0.56, 2 0.15 metric 9231 

 R2 values  1 0.72, X 0.59, 2 0.18 metric 9204 

 R2 values  1 0.55, X 0.44, 2 0.14 metric 9245 

 R2 values  1 0.76, X 0.77, 2 0.29 metric 9190 

 R2 values  1 0.56, X 0.53, 2 0.08 metric 9173 

 R2 values  1 0.66, X 0.45, 2 0.31 metric 9205 

 R2 values  1 0.65, X 0.43, 2 0.17 metric 9232 

 R2 values  1 0.68, X 0.27, 2 0.23 metric 9246 

 R2 values  1 0.65, X 0.59, 2 0.11 metric 9260 

 R2 values  1 0.56, X 0.58, 2 0.15 metric 9206 

 R2 values  1 0.57, X 0.39, 2 0.31 metric 9218 

 R2 values  1 0.63, X 0.43, 2 0.28 metric 9233 

 R2 values  1 0.54, X 0.38, 2 0.25 metric 9207 

 R2 values  1 0.67, X 0.74, 2 0.11 metric 9261 

 R2 values  1 0.54, X 0.26, 2 0.36 metric 9174 

 R2 values  1 0.79, X 0.70, 2 0.42 metric 9191 

 R2 values  1 0.60, X 0.41, 2 0.07 metric 9219 

 R2 values  1 0.52, X 0.46, 2 0.07 metric 9262 

 R2 values  1 0.59, X 0.44, 2 0.07 metric 9247 

 R2 values  1 0.75, X 0.40, 2 0.12 metric 9234 

 R2 values  1 0.68, X 0.44, 2 0.11 metric 9192 

 R2 values  1 0.49, X 0.35, 2 0.14 metric 9208 

 R2 values  1 0.70, X 0.65, 2 0.11 metric 9263 

 R2 values  1 0.59, X 0.44, 2 0.27 metric 9248 

 R2 values  1 0.59, X 0.38, 2 0.24 metric 9175 

 R2 values  1 0.56, X 0.53, 2 0.18 metric 9273 

 R2 values  1 0.85, X 0.65, 2 0.01 metric 9220 

 R2 values  1 0.49, X 0.50, 2 0.09 metric 9235 

 R2 values  1 0.60, X 0.60, 2 0.16 metric 9249 

 R2 values  1 0.75, X 0.64, 2 0.27 metric 9264 

 R2 values  1 0.47, X 0.18, 2 0.32 metric 9289 

 R2 values  1 0.64, X 0.31, 2 0.43 metric 9176 

 R2 values  1 0.70, X 0.66, 2 0.14 metric 9250 

 R2 values  1 0.53, X 0.35, 2 0.17 metric 9236 

 R2 values  1 0.40, X 0.43, 2 0.25 metric 9274 

 R2 values  1 0.67, X 0.52, 2 0.29 metric 9265 

 R2 values  1 0.74, X 0.60, 2 0.08 metric 9221 

 R2 values  1 0.77, X 0.57, 2 0.19 metric 9251 

 R2 values  1 0.52, X 0.45, 2 0.14 metric 9237 

 R2 values  1 0.68, X 0.55, 2 0.14 metric 9305 

 R2 values  1 0.65, X 0.60, 2 0.22 metric 9290 

 R2 values  1 0.70, X 0.48, 2 0.26 metric 9266 

 R2 values  1 0.84, X 0.54, 2 0.19 metric 9252 

 R2 values  1 0.58, X 0.40, 2 0.16 metric 9238 

 R2 values  1 0.64, X 0.46, 2 0.23 metric 9275 

 R2 values  1 0.62, X 0.49, 2 0.27 metric 9291 

 R2 values  1 0.70, X 0.42, 2 0.30 metric 9222 

 R2 values  1 0.67, X 0.43, 2 0.42 metric 9306 

 R2 values  1 0.57, X 0.50, 2 0.22 metric 9267 

 R2 values  1 0.56, X 0.34, 2 0.17 metric 9276 

 R2 values  1 0.38, X 0.27, 2 0.26 metric 9239 

 R2 values  1 0.71, X 0.71, 2 0.12 metric 9253 

 R2 values  1 0.74, X 0.48, 2 0.17 metric 9223 

 R2 values  1 0.57, X 0.38, 2 0.17 metric 9307 

 R2 values  1 0.65, X 0.57, 2 0.15 metric 9292 

 R2 values  1 0.61, X 0.42, 2 0.15 metric 9277 

 R2 values  1 0.68, X 0.43, 2 0.24 metric 9268 

 R2 values  1 0.53, X 0.49, 2 0.07 metric 9224 

